R_CITtbm,-0.03752911999731623,0.03752911999731623,"{'M_pep_m': 1.0, 'M_cit_c': 1.0}","{'M_pep_c': 1.0, 'M_cit_m': 1.0}",-1000.0,1000.0
R_CITtcm,0.03752911999731623,0.03752911999731623,"{'M_icit_m': 1.0, 'M_cit_c': 1.0}","{'M_cit_m': 1.0, 'M_icit_c': 1.0}",-1000.0,1000.0
R_CO2tm,-1.683506965486728,1.683506965486728,{'M_co2_c': 1.0},{'M_co2_m': 1.0},-1000.0,1000.0
R_COAtim,0.0038004949333333335,0.0038004949333333335,{'M_coa_c': 1.0},{'M_coa_m': 1.0},0.0,1000.0
R_CPPPGO,2.8779999999999997e-07,2.8779999999999997e-07,{'M_cpppg3_c': 1.0},"{'M_co2_c': 2.0, 'M_pppg9_c': 1.0}",0.0,1000.0
R_CSm,0.03752911999731623,0.03752911999731623,"{'M_oaa_m': 1.0, 'M_accoa_m': 1.0}","{'M_coa_m': 1.0, 'M_cit_m': 1.0}",0.0,1000.0
R_CYSS,0.0164912278,0.0164912278,{'M_acser_c': 1.0},"{'M_ac_c': 1.0, 'M_cys_L_c': 1.0}",0.0,1000.0
R_CYSTL,0.01459146,0.01459146,{'M_cyst_L_c': 1.0},"{'M_pyr_c': 1.0, 'M_hcys_L_c': 1.0}",0.0,1000.0
R_CYTD,0.0,0.0,{'M_cytd_c': 1.0},{'M_uri_c': 1.0},0.0,1000.0
R_DAGCPT_SC,0.0,0.0,"{'M_cdpchol_c': 1.0, 'M_12dgr_SC_c': 1}","{'M_cmp_c': 1.0, 'M_pc_SC_c': 1}",0.0,1000.0
R_DAGPYP_SC,0.0,0.0,{'M_pa_SC_c': 1},{'M_12dgr_SC_c': 1},0.0,1000.0
R_DASYN_SC,0.0,0.0,"{'M_pa_SC_c': 1, 'M_cmp_c': 1.0}",{'M_cdpdag_SC_c': 1},-1000.0,1000.0
R_DASYNm_SC,0.0,0.0,"{'M_pa_SC_m': 1, 'M_cmp_m': 1.0}",{'M_cdpdag_SC_m': 1},-1000.0,1000.0
R_DCMPDA,-0.01355537999961598,0.01355537999961598,{'M_cmp_c': 1.0},{'M_ump_c': 1.0},-1000.0,1000.0
R_DCYTD,0.0,0.0,{'M_dcyt_c': 1.0},{'M_duri_c': 1.0},0.0,1000.0
R_DDPA,0.0,0.0,"{'M_e4p_c': 1.0, 'M_pep_c': 1.0}",{'M_2dda7p_c': 1.0},0.0,1000.0
R_DDPAm,0.03752911999731623,0.03752911999731623,"{'M_pep_m': 1.0, 'M_e4p_m': 1.0}",{'M_2dda7p_m': 1.0},0.0,1000.0
R_DHAD2m,0.2947348288007078,0.2947348288007078,{'M_23dhmp_m': 1.0},{'M_3mop_m': 1.0},0.0,1000.0
R_DHAPtm,0.0,0.0,{'M_dhap_m': 1.0},{'M_dhap_c': 1.0},0.0,1000.0
R_DHFRi,0.0010357921986665509,0.0010357921986665509,{'M_dhf_c': 1.0},{'M_thf_c': 1.0},0.0,1000.0
R_DHFS,-2.8753862843114214e-07,2.8753862843114214e-07,"{'M_glu_L_c': 1.0, 'M_dhpt_c': 1.0}",{'M_dhf_c': 1.0},0.0,1000.0
R_DHNPAm,-2.8753862843114214e-07,2.8753862843114214e-07,{'M_dhnpt_m': 1.0},"{'M_2ahhmp_m': 1.0, 'M_gcald_m': 1.0}",0.0,1000.0
R_DHNPTtm,-2.8753862843114214e-07,2.8753862843114214e-07,{'M_dhnpt_c': 1.0},{'M_dhnpt_m': 1.0},-1000.0,1000.0
R_DHORDi,0.031830680000000035,0.031830680000000035,{'M_dhor_S_c': 1.0},{'M_orot_c': 1.0},0.0,1000.0
R_DHORTS,-0.031830680000000035,0.031830680000000035,{'M_dhor_S_c': 1.0},{'M_cbasp_c': 1.0},-1000.0,1000.0
R_DHPSm,-2.8753862843114214e-07,2.8753862843114214e-07,"{'M_2ahhmp_m': 1.0, 'M_4abz_m': 1.0}",{'M_dhpt_m': 1.0},0.0,1000.0
R_DHPTtm,2.8753862843114214e-07,2.8753862843114214e-07,{'M_dhpt_c': 1.0},{'M_dhpt_m': 1.0},-1000.0,1000.0
R_DHQS,0.03752911999731623,0.03752911999731623,{'M_2dda7p_c': 1.0},{'M_3dhq_c': 1.0},0.0,1000.0
R_DHQTi,0.03752911999731623,0.03752911999731623,{'M_3dhq_c': 1.0},{'M_3dhsk_c': 1.0},0.0,1000.0
R_DMATT,0.0012666078,0.0012666078,"{'M_ipdp_c': 1.0, 'M_dmpp_c': 1.0}",{'M_grdp_c': 1.0},0.0,1000.0
R_DOLPMMer,0.23251361999999998,0.23251361999999998,{'M_dolmanp_r': 1.0},"{'M_mannan_r': 1.0, 'M_dolp_r': 1.0}",0.0,1000.0
R_DOLPMTcer,0.23251361999999998,0.23251361999999998,"{'M_gdpmann_c': 1.0, 'M_dolp_c': 1.0}","{'M_gmp_c': 1.0, 'M_dolmanp_r': 1.0}",0.0,1000.0
R_DOLPt2er,-0.23251361999999998,0.23251361999999998,{'M_dolp_c': 1.0},{'M_dolp_r': 1.0},-1000.0,1000.0
R_DPMVD,0.0038006868,0.0038006868,{'M_5dpmev_c': 1.0},"{'M_co2_c': 1.0, 'M_ipdp_c': 1.0}",0.0,1000.0
R_DURIK1,0.0,0.0,{'M_duri_c': 1.0},{'M_ump_c': 1.0},0.0,1000.0
R_DURIPP,0.0,0.0,{'M_duri_c': 1.0},"{'M_ura_c': 1.0, 'M_2dr1p_c': 1.0}",-1000.0,1000.0
R_E4Ptm,0.03752911999731623,0.03752911999731623,{'M_e4p_c': 1.0},{'M_e4p_m': 1.0},-1000.0,1000.0
R_ENO,2.6491021552826854,2.6491021552826854,{'M_2pg_c': 1.0},{'M_pep_c': 1.0},-1000.0,1000.0
R_ERGSTter,0.00020145999999999999,0.00020145999999999999,{'M_ergst_r': 1.0},{'M_ergst_c': 1.0},-1000.0,1000.0
R_ERGTETROLter,0.00020145999999999999,0.00020145999999999999,{'M_ergtetrol_c': 1.0},{'M_ergtetrol_r': 1.0},-1000.0,1000.0
R_ETOHt,0.0,0.0,{'M_etoh_e': 1.0},{'M_etoh_c': 1.0},-1000.0,1000.0
