YPL111W,YPL111W_919_63_-0.5,YPL111W_1338_71_0.5
YNL277W,YNL277W_19_2_-1.8,YNL277W_30_3_1.8
YOR065W,YOR065W_337_43_0.8,YOR065W_275_37_-0.8
YOL061W,YOL061W_1203_69_1.1,YOL061W_717_62_-1.1
YBR166C,YBR166C_218_33_-0.74,YBR166C_306_42_0.74
YER043C,YER043C_3900_90_2.68,YER043C_1543_72_-2.68
YMR054W,YMR054W_692_59_1.52,YMR054W_376_46_-1.52
YGL026C,YGL026C_2480_79_0.36,YGL026C_2060_81_-0.36
YCL064C,YCL064C_56_11_1.24,YCL064C_31_4_-1.24
YER026C,YER026C_2458_81_0.7,YER026C_1831_80_-0.7
YMR267W,YMR267W_55_12_-0.52,YMR267W_72_14_0.52
YNL111C,YNL111C_4324_92_-0.57,YNL111C_5624_95_0.57
YOL065C,YOL065C_59_13_-1.26,YOL065C_105_22_1.26
YOR011W,YOR011W_325_42_-0.22,YOR011W_383_47_0.22
YPL160W,YPL160W_863_63_2.08,YPL160W_429_45_-2.08
YDR208W,YDR208W_496_52_1.58,YDR208W_290_38_-1.58
YLR180W,YLR180W_1066_66_3.96,YLR180W_168_30_-3.96
YNR033W,YNR033W_98_20_0.04,YNR033W_94_19_-0.04
YCR036W,YCR036W_701_59_-0.68,YCR036W_982_68_0.68
YDR298C,YDR298C_1222_69_0.67,YDR298C_907_67_-0.67
YJL088W,YJL088W_93_20_-0.78,YJL088W_135_26_0.78
YDR453C,YDR453C_104_21_-0.99,YDR453C_175_30_0.99
YPR113W,YPR113W_4616_93_-0.1,YPR113W_4879_93_0.1
YDR294C,YDR294C_745_60_0.65,YDR294C_552_56_-0.65
YLR056W,YLR056W_10912_99_1.66,YLR056W_5137_94_-1.66
YBR011C,YBR011C_5179_95_0.44,YBR011C_4120_91_-0.44
YHR072W,YHR072W_538_54_-0.35,YHR072W_637_60_0.35
YOR360C,YOR360C_482_51_0.51,YOR360C_395_49_-0.51
YKL212W,YKL212W_728_58_2.11,YKL212W_539_39_-2.11
YMR108W,YMR108W_885_64_0.76,YMR108W_700_59_-0.76
YOL066C,YOL066C_217_35_0.96,YOL066C_166_28_-0.96
YOR142W,YOR142W_2573_82_1.5,YOR142W_1427_75_-1.5
YEL041W,YEL041W_50_11_0.95,YEL041W_53_5_-0.95
YLR450W,YLR450W_972_65_0.25,YLR450W_835_66_-0.25
YHR001W-A,YHR001W-A___0,YHR001W-A___0
YGR010W,YGR010W_78_17_1.01,YGR010W_55_9_-1.01
YOL097C,YOL097C_2182_79_1.3,YOL097C_1408_74_-1.3
YEL021W,YEL021W_20_4_-1.6,YEL021W_44_6_1.6
YGR157W,YGR157W_1990_78_-0.71,YGR157W_2910_87_0.71
YEL027W,YEL027W_15447_100_1.09,YEL027W_11766_98_-1.09
YEL071W,YEL071W_233_34_-3.39,YEL071W_1076_70_3.39
YBR284W,YBR284W_34_7_-0.98,YBR284W_54_10_0.98
YGR191W,YGR191W_961_66_3.71,YGR191W_266_31_-3.71
YML120C,YML120C_531_53_1.65,YML120C_554_39_-1.65
YJR051W,YJR051W_262_38_-1.25,YJR051W_503_53_1.25
YKL148C,YKL148C_408_46_-0.34,YKL148C_453_52_0.34
YLR438W,YLR438W_500_44_-1.3,YLR438W_754_61_1.3
YNL241C,YNL241C_406_46_2.25,YNL241C_183_27_-2.25
YGR125W,YGR125W_626_57_0.18,YGR125W_568_56_-0.18
YJR148W,YJR148W_1069_67_0.79,YJR148W_753_63_-0.79
YGL186C,YGL186C_1209_69_1.57,YGL186C_640_57_-1.57
YBR145W,YBR145W_148_27_-7.5,YBR145W_5016_93_7.5
YEL011W,YEL011W_177_30_-1.52,YEL011W_370_46_1.52
YDR536W,YDR536W_128_26_1.9,YDR536W_64_10_-1.9
YGR177C,YGR177C_791_62_4.77,YGR177C_96_17_-4.77
YNR058W,YNR058W_64_14_-1.27,YNR058W_122_23_1.27
YKL001C,YKL001C_381_45_-2.11,YKL001C_1024_69_2.11
YOR348C,YOR348C_726_59_3.8,YOR348C_122_24_-3.8
YOL086C,YOL086C_13016_99_1.73,YOL086C_6152_95_-1.73
YBR244W,YBR244W_491_51_2.01,YBR244W_200_33_-2.01
YGR147C,YGR147C_359_44_0.63,YGR147C_263_40_-0.63
YNR056C,YNR056C_33_7_-0.94,YNR056C_60_9_0.94
YOL126C,YOL126C_899_64_0.52,YOL126C_1026_62_-0.52
YOL059W,YOL059W_191_30_-1.33,YOL059W_390_44_1.33
YIL168W,YIL168W___0,YIL168W___0
YHR026W,YHR026W_3367_84_-0.79,YHR026W_4060_91_0.79
YHL036W,YHL036W_91_18_-0.22,YHL036W_93_18_0.22
YOR176W,YOR176W_396_46_0.94,YOR176W_252_38_-0.94
YIL155C,YIL155C_105_22_1.88,YIL155C_47_7_-1.88
YOR130C,YOR130C_176_29_-0.47,YOR130C_215_35_0.47
YOR321W,YOR321W_154_28_-0.39,YOR321W_213_32_0.39
YCL018W,YCL018W_430_49_-3.49,YCL018W_2159_84_3.49
YJR109C,YJR109C_288_40_-2.89,YJR109C_1123_72_2.89
YDR098C,YDR098C_497_52_-0.86,YDR098C_759_63_0.86
YHR020W,YHR020W_2385_80_0.46,YHR020W_1991_82_-0.46
YOL011W,YOL011W_211_34_0.85,YOL011W_142_27_-0.85
YDR454C,YDR454C_10148_99_0.39,YDR454C_8506_97_-0.39
YMR220W,YMR220W_2468_82_0.47,YMR220W_1990_83_-0.47
YJR066W,YJR066W_257_38_0.86,YJR066W_198_31_-0.86
YBR196C,YBR196C_11823_99_4.59,YBR196C_2906_77_-4.59
YGR202C,YGR202C_57_13_0.67,YGR202C_60_6_-0.67
YDR408C,YDR408C_3823_89_3.19,YDR408C_895_66_-3.19
YOR095C,YOR095C_520_52_0.26,YOR095C_446_52_-0.26
YGR032W,YGR032W_105_22_-1.91,YGR032W_277_39_1.91
YDR297W,YDR297W_488_51_2.77,YDR297W_132_26_-2.77
YPR159W,YPR159W_1063_67_3.98,YPR159W_231_31_-3.98
YPL268W,YPL268W_196_32_-0.57,YPL268W_304_39_0.57
YLR158C,YLR158C___0,YLR158C___0
YML086C,YML086C_803_62_0.61,YML086C_617_58_-0.61
YAL044C,YAL044C_13321_99_2.42,YAL044C_4414_92_-2.42
YLR142W,YLR142W_64_14_0.63,YLR142W_47_8_-0.63
YGR138C,YGR138C_171_28_-1.76,YGR138C_379_46_1.76
YJL219W,YJL219W_40_9_-0.42,YJL219W_45_7_0.42
YBR121C,YBR121C_3200_87_0.76,YBR121C_2262_85_-0.76
YNL268W,YNL268W_2015_76_2.01,YNL268W_827_63_-2.01
YDL238C,YDL238C_42_9_1.92,YDL238C_23_2_-1.92
YDR403W,YDR403W_28_6_-0.11,YDR403W_30_4_0.11
YMR020W,YMR020W_71_16_-5.65,YMR020W_1150_69_5.65
YBR293W,YBR293W_294_40_0.16,YBR293W_276_41_-0.16
YGR255C,YGR255C_199_33_0.25,YGR255C_187_32_-0.25
